product_id,warehouse_id,quantity,expiration_date,status,,
10052,1004,431,9/13/2025,Received,"{10052,1004,431,LocalDate.of(2025,9,13),""Received""},","LocalDate.of(2025,9,13)"
10052,1001,48,7/23/2025,Sold,"{10052,1001,48,LocalDate.of(2025,7,23),""Sold""},","LocalDate.of(2025,7,23)"
10053,1010,140,,Adjusted,"{10053,1010,140,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10053,1013,85,,Expired,"{10053,1013,85,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10053,1012,233,,Adjusted,"{10053,1012,233,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10053,1008,316,,Expired,"{10053,1008,316,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10054,1020,78,,Transferred,"{10054,1020,78,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10054,1002,348,,Sold,"{10054,1002,348,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10054,1007,281,,Adjusted,"{10054,1007,281,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10055,1008,441,11/13/2025,Adjusted,"{10055,1008,441,LocalDate.of(2025,11,13),""Adjusted""},","LocalDate.of(2025,11,13)"
10055,1020,19,5/15/2025,Adjusted,"{10055,1020,19,LocalDate.of(2025,5,15),""Adjusted""},","LocalDate.of(2025,5,15)"
10055,1019,273,2/28/2025,Sold,"{10055,1019,273,LocalDate.of(2025,2,28),""Sold""},","LocalDate.of(2025,2,28)"
10056,1016,436,,Expired,"{10056,1016,436,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10056,1018,348,,Sold,"{10056,1018,348,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10056,1019,395,,Adjusted,"{10056,1019,395,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10056,1014,367,,Transferred,"{10056,1014,367,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10057,1007,100,1/30/2025,Expired,"{10057,1007,100,LocalDate.of(2025,1,30),""Expired""},","LocalDate.of(2025,1,30)"
10057,1005,212,5/24/2025,Adjusted,"{10057,1005,212,LocalDate.of(2025,5,24),""Adjusted""},","LocalDate.of(2025,5,24)"
10057,1009,104,9/11/2025,Received,"{10057,1009,104,LocalDate.of(2025,9,11),""Received""},","LocalDate.of(2025,9,11)"
10058,1014,421,7/24/2025,Sold,"{10058,1014,421,LocalDate.of(2025,7,24),""Sold""},","LocalDate.of(2025,7,24)"
10058,1018,138,9/4/2025,Transferred,"{10058,1018,138,LocalDate.of(2025,9,4),""Transferred""},","LocalDate.of(2025,9,4)"
10058,1020,221,10/14/2025,Expired,"{10058,1020,221,LocalDate.of(2025,10,14),""Expired""},","LocalDate.of(2025,10,14)"
10058,1013,277,8/20/2025,Transferred,"{10058,1013,277,LocalDate.of(2025,8,20),""Transferred""},","LocalDate.of(2025,8,20)"
10059,1017,489,,Expired,"{10059,1017,489,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10059,1013,51,,Adjusted,"{10059,1013,51,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10059,1015,380,,Adjusted,"{10059,1015,380,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10059,1010,143,,Transferred,"{10059,1010,143,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10060,1015,100,1/5/2025,Expired,"{10060,1015,100,LocalDate.of(2025,1,5),""Expired""},","LocalDate.of(2025,1,5)"
10060,1004,348,9/7/2025,Received,"{10060,1004,348,LocalDate.of(2025,9,7),""Received""},","LocalDate.of(2025,9,7)"
10060,1009,38,11/29/2025,Transferred,"{10060,1009,38,LocalDate.of(2025,11,29),""Transferred""},","LocalDate.of(2025,11,29)"
10060,1005,185,12/13/2025,Expired,"{10060,1005,185,LocalDate.of(2025,12,13),""Expired""},","LocalDate.of(2025,12,13)"
10060,1008,261,3/9/2025,Adjusted,"{10060,1008,261,LocalDate.of(2025,3,9),""Adjusted""},","LocalDate.of(2025,3,9)"
10061,1015,287,,Sold,"{10061,1015,287,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10061,1007,345,,Expired,"{10061,1007,345,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10061,1013,95,,Received,"{10061,1013,95,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10062,1009,298,11/18/2025,Adjusted,"{10062,1009,298,LocalDate.of(2025,11,18),""Adjusted""},","LocalDate.of(2025,11,18)"
10062,1003,137,6/9/2025,Received,"{10062,1003,137,LocalDate.of(2025,6,9),""Received""},","LocalDate.of(2025,6,9)"
10062,1017,103,11/15/2025,Expired,"{10062,1017,103,LocalDate.of(2025,11,15),""Expired""},","LocalDate.of(2025,11,15)"
10062,1012,173,3/21/2025,Transferred,"{10062,1012,173,LocalDate.of(2025,3,21),""Transferred""},","LocalDate.of(2025,3,21)"
10063,1009,489,,Sold,"{10063,1009,489,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10063,1012,169,,Received,"{10063,1012,169,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10063,1020,278,,Received,"{10063,1020,278,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10063,1014,294,,Received,"{10063,1014,294,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10063,1001,142,,Received,"{10063,1001,142,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10064,1008,395,1/31/2025,Expired,"{10064,1008,395,LocalDate.of(2025,1,31),""Expired""},","LocalDate.of(2025,1,31)"
10064,1009,361,10/9/2025,Received,"{10064,1009,361,LocalDate.of(2025,10,9),""Received""},","LocalDate.of(2025,10,9)"
10064,1004,226,9/14/2025,Adjusted,"{10064,1004,226,LocalDate.of(2025,9,14),""Adjusted""},","LocalDate.of(2025,9,14)"
10064,1012,74,4/30/2025,Transferred,"{10064,1012,74,LocalDate.of(2025,4,30),""Transferred""},","LocalDate.of(2025,4,30)"
10064,1003,186,1/25/2025,Transferred,"{10064,1003,186,LocalDate.of(2025,1,25),""Transferred""},","LocalDate.of(2025,1,25)"
10065,1010,343,,Received,"{10065,1010,343,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10065,1008,1,,Received,"{10065,1008,1,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10065,1006,253,,Adjusted,"{10065,1006,253,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10065,1009,432,,Transferred,"{10065,1009,432,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10065,1018,484,,Adjusted,"{10065,1018,484,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10066,1017,402,,Received,"{10066,1017,402,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10066,1003,150,,Transferred,"{10066,1003,150,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10066,1004,270,,Transferred,"{10066,1004,270,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10066,1016,460,,Received,"{10066,1016,460,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10067,1019,30,8/20/2025,Received,"{10067,1019,30,LocalDate.of(2025,8,20),""Received""},","LocalDate.of(2025,8,20)"
10067,1003,266,3/12/2025,Expired,"{10067,1003,266,LocalDate.of(2025,3,12),""Expired""},","LocalDate.of(2025,3,12)"
10067,1009,419,3/15/2025,Adjusted,"{10067,1009,419,LocalDate.of(2025,3,15),""Adjusted""},","LocalDate.of(2025,3,15)"
10068,1017,175,,Received,"{10068,1017,175,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10068,1011,51,,Expired,"{10068,1011,51,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10068,1006,128,,Sold,"{10068,1006,128,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10068,1013,496,,Sold,"{10068,1013,496,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10068,1001,442,,Received,"{10068,1001,442,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10069,1006,388,,Transferred,"{10069,1006,388,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10069,1019,198,,Received,"{10069,1019,198,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10069,1016,378,,Transferred,"{10069,1016,378,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10069,1020,125,,Transferred,"{10069,1020,125,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10069,1015,110,,Transferred,"{10069,1015,110,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10070,1016,12,,Expired,"{10070,1016,12,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10070,1020,117,,Adjusted,"{10070,1020,117,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10070,1018,420,,Adjusted,"{10070,1018,420,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10070,1003,143,,Expired,"{10070,1003,143,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10070,1006,397,,Adjusted,"{10070,1006,397,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10071,1002,140,11/17/2025,Transferred,"{10071,1002,140,LocalDate.of(2025,11,17),""Transferred""},","LocalDate.of(2025,11,17)"
10071,1004,484,5/14/2025,Sold,"{10071,1004,484,LocalDate.of(2025,5,14),""Sold""},","LocalDate.of(2025,5,14)"
10071,1015,392,3/14/2025,Expired,"{10071,1015,392,LocalDate.of(2025,3,14),""Expired""},","LocalDate.of(2025,3,14)"
10072,1008,243,,Transferred,"{10072,1008,243,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10072,1001,487,,Transferred,"{10072,1001,487,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10072,1016,231,,Received,"{10072,1016,231,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10072,1017,113,,Sold,"{10072,1017,113,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10073,1006,30,,Received,"{10073,1006,30,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10073,1010,306,,Sold,"{10073,1010,306,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10073,1019,366,,Expired,"{10073,1019,366,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10074,1012,155,,Sold,"{10074,1012,155,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10074,1007,424,,Sold,"{10074,1007,424,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10074,1009,97,,Sold,"{10074,1009,97,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10074,1001,273,,Received,"{10074,1001,273,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10075,1018,461,10/29/2025,Sold,"{10075,1018,461,LocalDate.of(2025,10,29),""Sold""},","LocalDate.of(2025,10,29)"
10075,1013,273,6/27/2025,Received,"{10075,1013,273,LocalDate.of(2025,6,27),""Received""},","LocalDate.of(2025,6,27)"
10075,1008,239,1/5/2025,Sold,"{10075,1008,239,LocalDate.of(2025,1,5),""Sold""},","LocalDate.of(2025,1,5)"
10076,1008,266,8/31/2025,Transferred,"{10076,1008,266,LocalDate.of(2025,8,31),""Transferred""},","LocalDate.of(2025,8,31)"
10076,1002,394,4/8/2025,Adjusted,"{10076,1002,394,LocalDate.of(2025,4,8),""Adjusted""},","LocalDate.of(2025,4,8)"
10076,1009,15,3/30/2025,Received,"{10076,1009,15,LocalDate.of(2025,3,30),""Received""},","LocalDate.of(2025,3,30)"
10077,1006,469,,Transferred,"{10077,1006,469,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10077,1020,223,,Transferred,"{10077,1020,223,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10077,1003,123,,Transferred,"{10077,1003,123,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10078,1006,67,,Transferred,"{10078,1006,67,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10078,1010,107,,Transferred,"{10078,1010,107,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10078,1013,343,,Received,"{10078,1013,343,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10078,1008,444,,Received,"{10078,1008,444,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10079,1013,423,7/12/2025,Transferred,"{10079,1013,423,LocalDate.of(2025,7,12),""Transferred""},","LocalDate.of(2025,7,12)"
10079,1018,213,6/16/2025,Transferred,"{10079,1018,213,LocalDate.of(2025,6,16),""Transferred""},","LocalDate.of(2025,6,16)"
10079,1002,480,11/2/2025,Received,"{10079,1002,480,LocalDate.of(2025,11,2),""Received""},","LocalDate.of(2025,11,2)"
10079,1009,177,5/30/2025,Received,"{10079,1009,177,LocalDate.of(2025,5,30),""Received""},","LocalDate.of(2025,5,30)"
10080,1016,231,4/17/2025,Adjusted,"{10080,1016,231,LocalDate.of(2025,4,17),""Adjusted""},","LocalDate.of(2025,4,17)"
10080,1015,64,2/18/2025,Received,"{10080,1015,64,LocalDate.of(2025,2,18),""Received""},","LocalDate.of(2025,2,18)"
10080,1007,425,11/18/2025,Sold,"{10080,1007,425,LocalDate.of(2025,11,18),""Sold""},","LocalDate.of(2025,11,18)"
10080,1011,358,5/5/2025,Sold,"{10080,1011,358,LocalDate.of(2025,5,5),""Sold""},","LocalDate.of(2025,5,5)"
10081,1003,29,10/11/2025,Transferred,"{10081,1003,29,LocalDate.of(2025,10,11),""Transferred""},","LocalDate.of(2025,10,11)"
10081,1009,177,8/19/2025,Sold,"{10081,1009,177,LocalDate.of(2025,8,19),""Sold""},","LocalDate.of(2025,8,19)"
10081,1001,307,7/4/2025,Transferred,"{10081,1001,307,LocalDate.of(2025,7,4),""Transferred""},","LocalDate.of(2025,7,4)"
10082,1006,467,10/23/2025,Received,"{10082,1006,467,LocalDate.of(2025,10,23),""Received""},","LocalDate.of(2025,10,23)"
10082,1004,21,3/29/2025,Adjusted,"{10082,1004,21,LocalDate.of(2025,3,29),""Adjusted""},","LocalDate.of(2025,3,29)"
10082,1015,298,9/23/2025,Received,"{10082,1015,298,LocalDate.of(2025,9,23),""Received""},","LocalDate.of(2025,9,23)"
10082,1009,188,4/2/2025,Expired,"{10082,1009,188,LocalDate.of(2025,4,2),""Expired""},","LocalDate.of(2025,4,2)"
10082,1010,119,2/4/2025,Adjusted,"{10082,1010,119,LocalDate.of(2025,2,4),""Adjusted""},","LocalDate.of(2025,2,4)"
10083,1017,160,5/15/2025,Transferred,"{10083,1017,160,LocalDate.of(2025,5,15),""Transferred""},","LocalDate.of(2025,5,15)"
10083,1006,230,2/13/2025,Adjusted,"{10083,1006,230,LocalDate.of(2025,2,13),""Adjusted""},","LocalDate.of(2025,2,13)"
10083,1005,495,7/13/2025,Expired,"{10083,1005,495,LocalDate.of(2025,7,13),""Expired""},","LocalDate.of(2025,7,13)"
10083,1015,380,1/16/2026,Received,"{10083,1015,380,LocalDate.of(2026,1,16),""Received""},","LocalDate.of(2026,1,16)"
10083,1013,223,1/7/2026,Expired,"{10083,1013,223,LocalDate.of(2026,1,7),""Expired""},","LocalDate.of(2026,1,7)"
10084,1015,261,1/23/2025,Adjusted,"{10084,1015,261,LocalDate.of(2025,1,23),""Adjusted""},","LocalDate.of(2025,1,23)"
10084,1019,380,11/14/2025,Transferred,"{10084,1019,380,LocalDate.of(2025,11,14),""Transferred""},","LocalDate.of(2025,11,14)"
10084,1020,483,9/1/2025,Expired,"{10084,1020,483,LocalDate.of(2025,9,1),""Expired""},","LocalDate.of(2025,9,1)"
10084,1014,349,7/10/2025,Received,"{10084,1014,349,LocalDate.of(2025,7,10),""Received""},","LocalDate.of(2025,7,10)"
10084,1004,495,3/19/2025,Received,"{10084,1004,495,LocalDate.of(2025,3,19),""Received""},","LocalDate.of(2025,3,19)"
10085,1005,31,12/13/2025,Sold,"{10085,1005,31,LocalDate.of(2025,12,13),""Sold""},","LocalDate.of(2025,12,13)"
10085,1006,115,2/2/2025,Sold,"{10085,1006,115,LocalDate.of(2025,2,2),""Sold""},","LocalDate.of(2025,2,2)"
10085,1001,144,3/29/2025,Sold,"{10085,1001,144,LocalDate.of(2025,3,29),""Sold""},","LocalDate.of(2025,3,29)"
10086,1011,57,8/3/2025,Transferred,"{10086,1011,57,LocalDate.of(2025,8,3),""Transferred""},","LocalDate.of(2025,8,3)"
10086,1016,442,2/22/2025,Sold,"{10086,1016,442,LocalDate.of(2025,2,22),""Sold""},","LocalDate.of(2025,2,22)"
10086,1014,393,1/27/2025,Adjusted,"{10086,1014,393,LocalDate.of(2025,1,27),""Adjusted""},","LocalDate.of(2025,1,27)"
10086,1005,304,3/22/2025,Transferred,"{10086,1005,304,LocalDate.of(2025,3,22),""Transferred""},","LocalDate.of(2025,3,22)"
10086,1001,467,1/13/2025,Sold,"{10086,1001,467,LocalDate.of(2025,1,13),""Sold""},","LocalDate.of(2025,1,13)"
10087,1017,443,,Received,"{10087,1017,443,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10087,1001,397,,Received,"{10087,1001,397,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10087,1011,366,,Sold,"{10087,1011,366,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10087,1018,424,,Sold,"{10087,1018,424,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10087,1004,173,,Transferred,"{10087,1004,173,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10088,1006,56,5/28/2025,Expired,"{10088,1006,56,LocalDate.of(2025,5,28),""Expired""},","LocalDate.of(2025,5,28)"
10088,1017,466,10/19/2025,Sold,"{10088,1017,466,LocalDate.of(2025,10,19),""Sold""},","LocalDate.of(2025,10,19)"
10088,1005,432,3/30/2025,Transferred,"{10088,1005,432,LocalDate.of(2025,3,30),""Transferred""},","LocalDate.of(2025,3,30)"
10089,1016,217,2/2/2025,Received,"{10089,1016,217,LocalDate.of(2025,2,2),""Received""},","LocalDate.of(2025,2,2)"
10089,1008,300,6/3/2025,Transferred,"{10089,1008,300,LocalDate.of(2025,6,3),""Transferred""},","LocalDate.of(2025,6,3)"
10089,1020,145,5/13/2025,Sold,"{10089,1020,145,LocalDate.of(2025,5,13),""Sold""},","LocalDate.of(2025,5,13)"
10089,1011,231,8/12/2025,Sold,"{10089,1011,231,LocalDate.of(2025,8,12),""Sold""},","LocalDate.of(2025,8,12)"
10090,1017,346,1/15/2026,Transferred,"{10090,1017,346,LocalDate.of(2026,1,15),""Transferred""},","LocalDate.of(2026,1,15)"
10090,1014,236,9/1/2025,Transferred,"{10090,1014,236,LocalDate.of(2025,9,1),""Transferred""},","LocalDate.of(2025,9,1)"
10090,1005,201,5/1/2025,Expired,"{10090,1005,201,LocalDate.of(2025,5,1),""Expired""},","LocalDate.of(2025,5,1)"
10091,1007,274,,Received,"{10091,1007,274,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10091,1015,462,,Adjusted,"{10091,1015,462,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10091,1004,218,,Received,"{10091,1004,218,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10091,1003,7,,Sold,"{10091,1003,7,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10091,1009,221,,Sold,"{10091,1009,221,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10092,1012,330,,Transferred,"{10092,1012,330,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10092,1015,456,,Expired,"{10092,1015,456,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10092,1005,312,,Expired,"{10092,1005,312,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10093,1007,254,,Transferred,"{10093,1007,254,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10093,1014,370,,Sold,"{10093,1014,370,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10093,1006,400,,Expired,"{10093,1006,400,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10093,1011,462,,Adjusted,"{10093,1011,462,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10094,1002,264,,Received,"{10094,1002,264,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10094,1016,445,,Received,"{10094,1016,445,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10094,1020,378,,Received,"{10094,1020,378,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10095,1011,394,,Sold,"{10095,1011,394,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10095,1018,92,,Sold,"{10095,1018,92,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10095,1015,437,,Transferred,"{10095,1015,437,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10095,1019,297,,Sold,"{10095,1019,297,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10096,1010,287,,Sold,"{10096,1010,287,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10096,1012,320,,Received,"{10096,1012,320,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10096,1004,267,,Adjusted,"{10096,1004,267,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10096,1017,6,,Received,"{10096,1017,6,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10097,1004,485,4/2/2025,Expired,"{10097,1004,485,LocalDate.of(2025,4,2),""Expired""},","LocalDate.of(2025,4,2)"
10097,1005,231,2/14/2025,Transferred,"{10097,1005,231,LocalDate.of(2025,2,14),""Transferred""},","LocalDate.of(2025,2,14)"
10097,1016,269,7/4/2025,Received,"{10097,1016,269,LocalDate.of(2025,7,4),""Received""},","LocalDate.of(2025,7,4)"
10098,1006,136,4/5/2025,Transferred,"{10098,1006,136,LocalDate.of(2025,4,5),""Transferred""},","LocalDate.of(2025,4,5)"
10098,1001,47,1/20/2026,Sold,"{10098,1001,47,LocalDate.of(2026,1,20),""Sold""},","LocalDate.of(2026,1,20)"
10098,1017,375,1/23/2025,Transferred,"{10098,1017,375,LocalDate.of(2025,1,23),""Transferred""},","LocalDate.of(2025,1,23)"
10098,1003,73,9/1/2025,Received,"{10098,1003,73,LocalDate.of(2025,9,1),""Received""},","LocalDate.of(2025,9,1)"
10098,1019,127,3/16/2025,Adjusted,"{10098,1019,127,LocalDate.of(2025,3,16),""Adjusted""},","LocalDate.of(2025,3,16)"
10099,1012,189,,Expired,"{10099,1012,189,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10099,1008,485,,Expired,"{10099,1008,485,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10099,1013,486,,Received,"{10099,1013,486,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10100,1002,386,12/9/2025,Transferred,"{10100,1002,386,LocalDate.of(2025,12,9),""Transferred""},","LocalDate.of(2025,12,9)"
10100,1013,40,5/21/2025,Received,"{10100,1013,40,LocalDate.of(2025,5,21),""Received""},","LocalDate.of(2025,5,21)"
10100,1019,214,10/25/2025,Adjusted,"{10100,1019,214,LocalDate.of(2025,10,25),""Adjusted""},","LocalDate.of(2025,10,25)"
10100,1016,217,12/21/2025,Adjusted,"{10100,1016,217,LocalDate.of(2025,12,21),""Adjusted""},","LocalDate.of(2025,12,21)"
10101,1002,126,8/2/2025,Adjusted,"{10101,1002,126,LocalDate.of(2025,8,2),""Adjusted""},","LocalDate.of(2025,8,2)"
10101,1017,200,12/31/2024,Received,"{10101,1017,200,LocalDate.of(2024,12,31),""Received""},","LocalDate.of(2024,12,31)"
10101,1011,71,11/8/2025,Transferred,"{10101,1011,71,LocalDate.of(2025,11,8),""Transferred""},","LocalDate.of(2025,11,8)"
